id;date;titre_court_de;titre_court_fr;titre_court_en;titre_complet_de;titre_complet_fr;mot_cle;swissvoteslink;forme;d1e1;d1e2;d1e3;d2e1;d2e2;d2e3;d3e1;d3e2;d3e3;cf-pos;legislature;annee_legislatur;info_br-de;info_br-fr;info_br-en;info_amt-de;info_amt-fr;info_amt-en;easyvideo_de;easyvideo_fr;p-fdp;p-sps;p-svp;p-mitte;p-evp;p-gps;p-glp;p-pda;p-sd;p-edu;p-fps;p-lega;p-kvp;p-mcg;p-ucsp;p-cvp;p-bdp;p-lps;p-ldu;p-poch;p-rep;p-eco;p-sgv;p-sbv;p-sgb;p-travs;p-sav;p-vsa;p-vpod;p-voev;p-tcs;p-vcs;p-acs;p-sbk;p-ssv;p-gem;p-kdk;p-kkjpd;p-gdk;p-ldk;p-vdk;p-sodk;p-endk;p-fdk;p-edk;p-bpuk;w-fdp;w-sp;w-svp;w-mitte;w-evp;w-gps;w-glp;w-csp;w-pda;w-sd;w-edu;w-fps;w-lega;w-kvp;w-mcg;w-cvp;w-bdp;w-lps;w-ldu;w-poch;w-rep;w-ubrige;ja-lager;nein-lager;keinepar-summe;freigabe-summe;unbekannt-summe;neutral-summe;poster_ja_mfg;poster_nein_mfg;volk;stand;annahme;berecht;stimmen;bet;leer;ungultig;gultig;volkja;volknein;volkja-proz;kt-ja;kt-nein;ktjaproz;zh-berecht;zh-stimmen;zh-bet;zh-gultig;zh-ja;zh-nein;zh-japroz;zh-annahme;be-berecht;be-stimmen;be-bet;be-gultig;be-ja;be-nein;be-japroz;be-annahme;lu-berecht;lu-stimmen;lu-bet;lu-gultig;lu-ja;lu-nein;lu-japroz;lu-annahme;ur-berecht;ur-stimmen;ur-bet;ur-gultig;ur-ja;ur-nein;ur-japroz;ur-annahme;sz-berecht;sz-stimmen;sz-bet;sz-gultig;sz-ja;sz-nein;sz-japroz;sz-annahme;ow-berecht;ow-stimmen;ow-bet;ow-gultig;ow-ja;ow-nein;ow-japroz;ow-annahme;nw-berecht;nw-stimmen;nw-bet;nw-gultig;nw-ja;nw-nein;nw-japroz;nw-annahme;gl-berecht;gl-stimmen;gl-bet;gl-gultig;gl-ja;gl-nein;gl-japroz;gl-annahme;zg-berecht;zg-stimmen;zg-bet;zg-gultig;zg-ja;zg-nein;zg-japroz;zg-annahme;fr-berecht;fr-stimmen;fr-bet;fr-gultig;fr-ja;fr-nein;fr-japroz;fr-annahme;so-berecht;so-stimmen;so-bet;so-gultig;so-ja;so-nein;so-japroz;so-annahme;bs-berecht;bs-stimmen;bs-bet;bs-gultig;bs-ja;bs-nein;bs-japroz;bs-annahme;bl-berecht;bl-stimmen;bl-bet;bl-gultig;bl-ja;bl-nein;bl-japroz;bl-annahme;sh-berecht;sh-stimmen;sh-bet;sh-gultig;sh-ja;sh-nein;sh-japroz;sh-annahme;ar-berecht;ar-stimmen;ar-bet;ar-gultig;ar-ja;ar-nein;ar-japroz;ar-annahme;ai-berecht;ai-stimmen;ai-bet;ai-gultig;ai-ja;ai-nein;ai-japroz;ai-annahme;sg-berecht;sg-stimmen;sg-bet;sg-gultig;sg-ja;sg-nein;sg-japroz;sg-annahme;gr-berecht;gr-stimmen;gr-bet;gr-gultig;gr-ja;gr-nein;gr-japroz;gr-annahme;ag-berecht;ag-stimmen;ag-bet;ag-gultig;ag-ja;ag-nein;ag-japroz;ag-annahme;tg-berecht;tg-stimmen;tg-bet;tg-gultig;tg-ja;tg-nein;tg-japroz;tg-annahme;ti-berecht;ti-stimmen;ti-bet;ti-gultig;ti-ja;ti-nein;ti-japroz;ti-annahme;vd-berecht;vd-stimmen;vd-bet;vd-gultig;vd-ja;vd-nein;vd-japroz;vd-annahme;vs-berecht;vs-stimmen;vs-bet;vs-gultig;vs-ja;vs-nein;vs-japroz;vs-annahme;ne-berecht;ne-stimmen;ne-bet;ne-gultig;ne-ja;ne-nein;ne-japroz;ne-annahme;ge-berecht;ge-stimmen;ge-bet;ge-gultig;ge-ja;ge-nein;ge-japroz;ge-annahme;ju-berecht;ju-stimmen;ju-bet;ju-gultig;ju-ja;ju-nein;ju-japroz;ju-annahme;bkresults-de;bkresults-fr
305;05.04.1981;Initiative «für eine neue Ausländerpolitik»;Initiative «pour une nouvelle politique à l'égard des étrangers»;;Volksinitiative «Mitenand-Initiative für eine neue Ausländerpolitik»;Initiative populaire «être solidaires en faveur d'une nouvelle politique à l'égard des étrangers»;.;https://swissvotes.ch/vote/305.00;3;10;10,3;10,31;4;4,2;4,24;.;.;.;2;41;1979-1983;;;;;;;.;.;2;1;2;9999;2;.;9999;1;2;.;9999;9999;9999;9999;.;2;9999;2;1;1;2;2;2;2;5;1;2;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24,007237;24,437714;11,602974;.;2,222598;0,63185;.;.;2,083107;1,323215;0,252344;.;.;.;.;21,289717;.;2,79609;4,070659;1,697997;0,632088;3;32,289477;63,873919;0;0;3,884194;.;.;.;0;0;0;3947890;1574500;39,882064;15524;2292;1556684;252531;1304153;16,222368;0;23;0;701539;300691;42,8616228;297131;46445;250686;15,63115259;0;609128;201964;33,15624959;200333;27327;173006;13,64078809;0;185920;78829;42,3994191;78238;9969;68269;12,74189013;0;21801;10348;47,46571258;10156;1029;9127;10,13194171;0;59882;22885;38,21682643;22780;2522;20258;11,07111501;0;16395;6240;38,06038426;6191;535;5656;8,641576482;0;19103;8159;42,71056902;8088;794;7294;9,817012859;0;22741;9534;41,92427774;9487;672;8815;7,083377253;0;45252;22038;48,70060992;21903;2693;19210;12,29511939;0;117231;45397;38,72439884;45026;10902;34124;24,21267712;0;139820;52778;37,74710342;51765;6904;44861;13,33719695;0;139506;50980;36,54323112;50653;9528;41125;18,810337;0;137622;53420;38,8164683;52715;9481;43234;17,98539315;0;43399;30783;70,93020577;29363;4453;24910;15,16534414;0;30461;12072;39,63100358;11972;1257;10715;10,49949883;0;8388;3479;41,47591798;3444;244;3200;7,084785134;0;235352;84217;35,78342228;83641;8426;75215;10,07400677;0;103690;41381;39,90838075;40905;3596;37309;8,791101332;0;274638;94972;34,58079363;94166;11071;83095;11,75689739;0;107973;46618;43,17560872;46020;4803;41217;10,43676662;0;153235;73517;47,97663719;72397;13205;59192;18,23970607;0;313570;114966;36,66358389;113991;28201;85790;24,73967243;0;138660;63857;46,05293524;63239;8193;55046;12,95561283;0;97381;49045;50,36403405;47917;14635;33282;30,54239623;0;184011;82822;45,00926575;81843;19743;62100;24,12301602;0;41246;13508;32,74984241;13320;5903;7417;44,31681682;0;https://www.bk.admin.ch/ch/d/pore/va/19810405/det305.html;https://www.bk.admin.ch/ch/f/pore/va/19810405/det305.html
306;14.06.1981;Artikel zur Gleichstellung von Mann und Frau;Egalité des droits entre hommes et femmes;;Bundesbeschluss über die Volksinitiative «Gleiche Rechte für Mann und Frau» (Gegenentwurf);Arrêté fédéral concernant l'initiative populaire «pour l'égalité des droits entre hommes et femmes» (contre-projet);.;https://swissvotes.ch/vote/306.00;4;10;10,3;10,33;1;1,6;1,62;.;.;.;1;41;1979-1983;;;;;;;.;.;1;1;1;9999;1;.;9999;1;2;.;9999;9999;9999;9999;.;1;9999;1;1;1;2;.;.;.;1;1;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24,007237;24,437714;11,602974;.;2,222598;0,63185;.;.;2,083107;1,323215;0,252344;.;.;.;.;21,289717;.;2,79609;4,070659;1,697997;0,632088;3;94,208093;1,955303;0;0;3,884194;.;https://www.emuseum.ch/objects/230386/;.;1;1;1;3958455;1343601;33,942561;17312;2702;1323587;797702;525885;60,268195;15,5;7,5;67,391304;703453;270321;38,42772723;266619;168099;98520;63,0483949;1;609921;179036;29,35396551;177168;108695;68473;61,35137271;1;186853;68552;36,68766356;67982;34313;33669;50,47365479;1;21801;8508;39,02573276;8265;3616;4649;43,7507562;0;60191;20283;33,6977289;20075;7594;12481;37,82814446;0;16417;5442;33,14856551;5362;2818;2544;52,55501678;1;19246;7235;37,59222696;7141;3508;3633;49,12477244;0;22792;8072;35,41593542;8014;3362;4652;41,95158473;0;45447;20789;45,7433934;20554;11925;8629;58,01790406;1;117543;29240;24,87600282;28936;18674;10262;64,53552668;1;140444;92184;65,63754949;88576;51029;37547;57,61041366;1;139188;45153;32,44029658;44687;32354;12333;72,40136953;1;137971;44883;32,53074922;44530;30540;13990;68,58297777;1;43514;30235;69,48338466;28591;16673;11918;58,31555385;1;30578;11348;37,1116489;11244;4743;6501;42,18249733;0;8398;2558;30,45963325;2529;805;1724;31,83076315;0;236282;74314;31,45140129;73620;34073;39547;46,28226026;0;102925;30537;29,66917658;30054;16830;13224;55,99920144;1;276126;86934;31,48345321;85950;44782;41168;52,10238511;1;108319;40932;37,78838431;40270;19469;20801;48,3461634;0;153826;43591;28,33786226;42915;28438;14477;66,2658744;1;315081;79143;25,11830291;78446;54073;24373;68,93021951;1;138769;33511;24,14876521;33084;15237;17847;46,0554951;0;97585;30840;31,60321771;30399;20095;10304;66,10414816;1;184503;68776;37,27635865;67536;57507;10029;85,15014215;1;41282;11184;27,09171067;11040;8450;2590;76,53985507;1;https://www.bk.admin.ch/ch/d/pore/va/19810614/det306.html;https://www.bk.admin.ch/ch/f/pore/va/19810614/det306.html
307;14.06.1981;Konsumentenschutz-Artikel;Article constitutionnel sur la protection des consommateurs;;Bundesbeschluss über die Volksinitiative «zur Absicherung der Rechte der Konsumenten» (Gegenentwurf);Arrêté fédéral concernant l'initiative populaire «pour la protection des droits des consommateurs» (contre-projet);.;https://swissvotes.ch/vote/307.00;4;4;4,1;4,15;.;.;.;.;.;.;1;41;1979-1983;;;;;;;.;.;2;1;1;9999;1;.;9999;1;1;.;9999;9999;9999;9999;.;1;9999;2;1;1;2;2;5;.;1;1;2;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24,007237;24,437714;11,602974;.;2,222598;0,63185;.;.;2,083107;1,323215;0,252344;.;.;.;.;21,289717;.;2,79609;4,070659;1,697997;0,632088;3;68,727981;27,435415;0;0;3,884194;.;.;.;1;1;1;3958455;1341560;33,891;29949;2605;1309006;858012;450994;65,546835;20;3;86,956522;703453;268994;38,23908634;261035;172782;88253;66,1911238;1;609921;179036;29,35396551;176395;122796;53599;69,61421809;1;186853;68552;36,68766356;67452;39061;28391;57,90932811;1;21801;8454;38,7780377;8036;4898;3138;60,95072175;1;60191;20280;33,69274476;19873;9114;10759;45,86121874;0;16417;5433;33,09374429;5264;2446;2818;46,46656535;0;19246;7223;37,52987634;7061;3961;3100;56,09687013;1;22792;8063;35,37644788;7970;4826;3144;60,55207026;1;45447;20670;45,48154994;20192;12502;7690;61,91561014;1;117543;29214;24,85388326;28774;19606;9168;68,13790227;1;140444;92184;65,63754949;88039;61795;26244;70,19048376;1;139188;45114;32,41227692;44341;35739;8602;80,60034731;1;137971;44793;32,46551812;44230;32457;11773;73,38231969;1;43514;30349;69,74536931;27843;16236;11607;58,31268182;1;30578;11305;36,97102492;11118;5821;5297;52,35653895;1;8398;2549;30,35246487;2517;1126;1391;44,73579658;0;236282;74189;31,3984984;73172;43486;29686;59,42983655;1;102925;30525;29,65751761;29768;18854;10914;63,33646869;1;276126;86753;31,41790342;84901;51439;33462;60,58703667;1;108319;40911;37,76899713;39877;20977;18900;52,60425809;1;153826;43591;28,33786226;42647;32535;10112;76,28907074;1;315081;79122;25,11163796;77822;47902;29920;61,55328827;1;138769;33499;24,14011775;32692;14833;17859;45,37195644;0;97585;30813;31,57554952;30263;20766;9497;68,61844497;1;184503;68776;37,27635865;66785;53206;13579;79,66759003;1;41282;11168;27,05295286;10939;8848;2091;80,88490721;1;https://www.bk.admin.ch/ch/d/pore/va/19810614/det307.html;https://www.bk.admin.ch/ch/f/pore/va/19810614/det307.html
308;29.11.1981;Weiterführung der Finanzordnung;Prorogation du régime financier;;Bundesbeschluss über die Weiterführung der Finanzordnung und die Verbesserung des Bundeshaushaltes;Arrêté fédéral sur la prorogation du régime financier et l'amélioration des finances fédérales;.;https://swissvotes.ch/vote/308.00;1;6;6,2;.;6;6,1;6,12;.;.;.;1;41;1979-1983;;;;;;;.;.;1;1;1;9999;1;.;9999;2;5;.;9999;9999;9999;9999;.;1;9999;1;2;2;2;1;5;1;1;1;1;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24,007237;24,437714;11,602974;.;2,222598;0,63185;.;.;2,083107;1,323215;0,252344;.;.;.;.;21,289717;.;2,79609;4,070659;1,697997;0,632088;3;86,35633;8,483851;0;1,323215;3,884194;.;.;.;1;1;1;3976769;1207049;30,352505;18598;1616;1186835;818327;368508;68,95036;23;0;100;706319;282232;39,95814922;277648;205468;72180;74,00305423;1;613123;171847;28,02814443;170363;118009;52354;69,26914882;1;188034;72295;38,4478339;71064;47783;23281;67,23938985;1;21875;8775;40,11428571;8563;5513;3050;64,38164195;1;60662;19880;32,77175167;19690;11638;8052;59,10614525;1;16611;5105;30,73264704;5040;2853;2187;56,60714286;1;19471;6154;31,60597812;6083;4215;1868;69,29146803;1;22836;7293;31,93641618;7237;4817;2420;66,56072958;1;45782;19964;43,60665764;19747;13359;6388;67,6507824;1;118473;29891;25,23022123;29564;20806;8758;70,37613313;1;141168;49615;35,1460671;48523;30907;17616;63,69556705;1;138859;31456;22,65319497;31195;22034;9161;70,63311428;1;138643;36955;26,65478964;36471;24224;12247;66,41989526;1;43704;29248;66,92293612;26594;18213;8381;68,48537264;1;30766;11539;37,5056881;11394;7219;4175;63,35790767;1;8403;2532;30,13209568;2514;1639;875;65,19490851;1;237831;68016;28,59845857;67403;45221;22182;67,09048559;1;103549;29187;28,18665559;28679;21147;7532;73,73688064;1;278259;70538;25,34976407;69692;45458;24234;65,22699879;1;109302;40519;37,07068489;39462;26574;12888;67,34073286;1;154697;41498;26,82534244;40424;29106;11318;72,00178112;1;313940;66018;21,02885902;65322;45271;20051;69,30436913;1;139889;29180;20,85939566;28804;16573;12231;57,53714762;1;97878;23102;23,60285253;22740;14602;8138;64,21284081;1;185266;45004;24,29155916;43568;30344;13224;69,64744767;1;41429;9206;22,22114944;9051;5334;3717;58,93271462;1;https://www.bk.admin.ch/ch/d/pore/va/19811129/det308.html;https://www.bk.admin.ch/ch/f/pore/va/19811129/det308.html
309;06.06.1982;Revision des Strafgesetzes (Gewaltverbrechen);Révision du code pénal (actes de violence criminels);;Schweizerisches Strafgesetzbuch (Gewaltverbrechen);Code pénal suisse, modification du 09.10.1981 (Actes de violence criminels);.;https://swissvotes.ch/vote/309.00;2;1;1,6;1,65;3;3,1;3,12;.;.;.;1;41;1979-1983;;;;;;;.;.;1;2;1;9999;1;.;9999;2;1;1;9999;9999;9999;9999;.;1;9999;1;1;2;1;3;1;.;2;2;3;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24,007237;24,437714;11,602974;.;2,222598;0,63185;.;.;2,083107;1,323215;0,252344;.;.;.;.;21,289717;.;2,79609;4,070659;1,697997;0,632088;3;68,196922;28,218818;0;0;3,63185;.;.;https://www.emuseum.ch/objects/11235/ https://www.emuseum.ch/objects/174159/;1;3;1;3999674;1407028;35,178567;22595;1762;1382671;880880;501791;63,708576;22;1;95,652174;708674;314809;44,42225904;308956;203221;105735;65,77668017;1;616186;245575;39,85403758;242052;160362;81690;66,25105349;1;189817;64192;33,81783507;63230;40285;22945;63,71184564;1;22049;8241;37,37584471;8046;4965;3081;61,70768084;1;61145;19366;31,67225448;19101;12091;7010;63,30035077;1;16863;7666;45,4604756;7402;4888;2514;66,03620643;1;19669;6545;33,27571305;6421;4353;2068;67,79317863;1;22855;12946;56,64406038;12739;8500;4239;66,72423267;1;46330;18040;38,9380531;17848;11370;6478;63,70461676;1;119411;27303;22,86472771;26914;18035;8879;67,00973471;1;141967;57993;40,84963407;56671;35898;20773;63,34456777;1;138488;50095;36,1728092;49600;27661;21939;55,76814516;1;139872;45929;32,83645047;45352;24208;21144;53,37802081;1;43928;30198;68,74430887;28080;17268;10812;61,4957265;1;30873;11409;36,95462054;11254;7734;3520;68,7222321;1;8534;2192;25,68549332;2178;1682;496;77,22681359;1;239362;76460;31,94324914;75703;53914;21789;71,21778529;1;104450;27947;26,75634275;27369;17330;10039;63,31981439;1;280529;83893;29,90528608;82744;50045;32699;60,48172677;1;110173;42337;38,42774545;41413;26607;14806;64,24794147;1;155992;52762;33,82352941;51677;31613;20064;61,17421677;1;316131;75094;23,75407663;74021;44121;29900;59,60605774;1;141178;29948;21,21293686;29412;17181;12231;58,41493268;1;97509;30872;31,66066722;30376;19161;11215;63,07940479;1;186031;55867;30,03101634;54906;34632;20274;63,07507376;1;41658;9349;22,44226799;9206;3755;5451;40,78861612;0;https://www.bk.admin.ch/ch/d/pore/va/19820606/det310.html;https://www.bk.admin.ch/ch/f/pore/va/19820606/det310.html
310;06.06.1982;Ausländergesetz;Loi sur les étrangers;;Ausländergesetz;Loi sur les étrangers (LETr);.;https://swissvotes.ch/vote/310.00;2;10;10,3;10,31;4;4,2;4,24;.;.;.;1;41;1979-1983;;;;;;;.;.;1;1;1;9999;1;.;9999;1;2;2;9999;9999;9999;9999;.;1;9999;1;1;1;2;1;1;1;1;1;1;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24,007237;24,437714;11,602974;.;2,222598;0,63185;.;.;2,083107;1,323215;0,252344;.;.;.;.;21,289717;.;2,79609;4,070659;1,697997;0,632088;3;94,208093;2,207647;0;0;3,63185;.;https://www.emuseum.ch/objects/5355/ https://www.emuseum.ch/objects/108580/ https://www.emuseum.ch/objects/108581/;.;0;3;0;3999674;1406966;35,177017;34425;1869;1370672;680404;690268;49,640177;9;14;39,130435;708674;314986;44,44723526;305963;155003;150960;50,6607008;1;616186;245573;39,853713;239362;115445;123917;48,23029554;0;189817;64180;33,81151319;63038;28619;34419;45,39960024;0;22049;8227;37,31234977;7947;3454;4493;43,46294199;0;61145;19358;31,65917082;18993;7956;11037;41,88911704;0;16863;7649;45,35966317;7347;3187;4160;43,37824963;0;19669;6527;33,18419848;6379;3183;3196;49,89810315;0;22855;12946;56,64406038;12692;5049;7643;39,78096439;0;46330;18165;39,20785668;17829;8464;9365;47,47321779;0;119411;27293;22,85635327;26628;15747;10881;59,13699865;1;141967;57993;40,84963407;56494;26622;29872;47,12358835;0;138488;50101;36,1771417;49242;25072;24170;50,91588481;1;139872;45871;32,79498399;45202;23201;22001;51,32737489;1;43928;30215;68,78300856;27785;13488;14297;48,54417851;0;30873;11395;36,90927348;11210;5172;6038;46,13737734;0;8534;2123;24,87696274;2096;1005;1091;47,94847328;0;239362;76452;31,93990692;75312;39454;35858;52,38740174;1;104450;27895;26,70655816;27028;13631;13397;50,43288442;1;280529;83845;29,88817555;82263;37715;44548;45,84685703;0;110173;42244;38,34333276;41053;18756;22297;45,68728229;0;155992;52762;33,82352941;51436;23517;27919;45,72089587;0;316131;75095;23,75439296;73279;42086;31193;57,4325523;1;141178;29956;21,21860347;29243;14652;14591;50,10429846;1;97509;30902;31,69143361;30091;18029;12062;59,91492473;1;186031;55867;30,03101634;53764;26527;27237;49,33970687;0;41658;9346;22,43506649;8996;5370;3626;59,69319698;1;https://www.bk.admin.ch/ch/d/pore/va/19820606/det309.html;https://www.bk.admin.ch/ch/f/pore/va/19820606/det309.html
311,1;28.11.1982;Preisüberwachungs-Initiative;Initiative sur la surveillance des prix;;Volksinitiative «zur Verhinderung missbräuchlicher Preise»;Initiative populaire «tendant à empêcher des abus dans la formation des prix»;.;https://swissvotes.ch/vote/311.10;3;4;4,1;4,14;4;4,1;4,15;.;.;.;2;41;1979-1983;;;;;;;.;.;2;1;2;9999;1;.;9999;1;1;2;9999;9999;9999;9999;.;5;9999;2;1;1;2;2;2;2;1;1;2;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24,007237;24,437714;11,602974;.;2,222598;0,63185;.;.;2,083107;1,323215;0,252344;.;.;.;.;21,289717;.;2,79609;4,070659;1,697997;0,632088;3;35,83529;39,290733;0;21,289717;3,63185;.;.;.;1;1;1;4022995;1324471;32,922512;12579;9698;1302194;730938;530523;56,131268;18;5;78,26087;711634;272112;38,23763339;268023;156703;104769;58,46625103;1;620471;193810;31,23594817;191809;105334;80923;54,9160884;1;191068;62103;32,50308791;61048;31803;27135;52,09507273;1;22218;8810;39,65253398;8544;4767;3559;55,79353933;1;61825;19597;31,69753336;19299;8878;9766;46,00238354;0;17069;4223;24,7407581;4156;1814;2227;43,64773821;0;19973;6262;31,35232564;6192;2708;3260;43,73385013;0;22942;7326;31,93269985;7271;4075;2963;56,04456058;1;46888;18545;39,55169766;18392;9874;7878;53,68638538;1;120335;29173;24,24315453;28794;16081;12095;55,84844065;1;142766;53167;37,24065954;52315;32388;18109;61,90958616;1;138023;40380;29,25599357;40042;26404;11460;65,9407622;1;141283;43407;30,7234416;42877;25015;15901;58,34130186;1;44130;30251;68,54973941;28603;15459;12297;54,04677831;1;31159;11570;37,13212876;11364;4519;6426;39,76592749;0;8567;2508;29,27512548;2479;852;1571;34,36869706;0;241486;74131;30,69784584;73328;37379;32840;50,97507091;1;104873;34018;32,43732896;33250;16620;14427;49,98496241;1;282644;84048;29,73634678;82887;43948;35776;53,0215836;1;111122;46604;41,93948993;45398;20882;22581;45,99762104;0;157108;46772;29,77060366;45969;34017;11209;73,99986948;1;317314;127885;40,30235035;123882;69540;50649;56,13406306;1;142117;28901;20,33606113;28344;12211;15549;43,08142817;0;97593;30184;30,92844774;29831;18256;11102;61,19808253;1;186578;39659;21,25598945;39180;24498;14157;62,52679939;1;41809;9025;21,58626133;8917;6913;1894;77,52607379;1;https://www.bk.admin.ch/ch/d/pore/va/19821128/det311.html;https://www.bk.admin.ch/ch/f/pore/va/19821128/det311.html
311,2;28.11.1982;Gegenentwurf zur Preisüberwachungs-Initiative;Contre-projet à l'initiative sur la surveillance des prix;;Gegenentwurf zur Volksinitiative «zur Verhinderung missbräuchlicher Preise»;Contre-projet à l'initiative populaire «tendant à empêcher des abus dans la formation des prix»;.;https://swissvotes.ch/vote/311.20;4;4;4,1;4,14;4;4,1;4,15;.;.;.;1;41;1979-1983;;;;;;;.;.;1;2;1;9999;4;.;9999;2;4;2;9999;9999;9999;9999;.;5;9999;2;2;2;2;2;2;1;2;2;2;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24,007237;24,437714;11,602974;.;2,222598;0,63185;.;.;2,083107;1,323215;0,252344;.;.;.;.;21,289717;.;2,79609;4,070659;1,697997;0,632088;3;35,610211;35,969999;0;21,289717;3,63185;.;.;.;0;0;0;4022995;1324471;32,922512;12579;9698;1302194;281132;851006;21,589103;0;23;0;711634;272112;38,23763339;268023;55923;177022;20,86500039;0;620471;193810;31,23594817;191809;47989;121850;25,01915968;0;191068;62103;32,50308791;61048;13812;38402;22,62481981;0;22218;8810;39,65253398;8544;1643;5736;19,22986891;0;61825;19597;31,69753336;19299;3902;13005;20,21866418;0;17069;4223;24,7407581;4156;910;2849;21,8960539;0;19973;6262;31,35232564;6192;1639;3837;26,46963824;0;22942;7326;31,93269985;7271;1574;4780;21,64764131;0;46888;18545;39,55169766;18392;3815;11592;20,74271422;0;120335;29173;24,24315453;28794;6650;20064;23,09508925;0;142766;53167;37,24065954;52315;11535;33286;22,04912549;0;138023;40380;29,25599357;40042;8786;22442;21,94196094;0;141283;43407;30,7234416;42877;10563;22676;24,63558551;0;44130;30251;68,54973941;28603;4236;19530;14,80963535;0;31159;11570;37,13212876;11364;2453;7664;21,58570926;0;8567;2508;29,27512548;2479;702;1645;28,31787011;0;241486;74131;30,69784584;73328;18911;43910;25,78960288;0;104873;34018;32,43732896;33250;9096;18175;27,35639098;0;282644;84048;29,73634678;82887;19171;51880;23,12907935;0;111122;46604;41,93948993;45398;13166;25690;29,00127759;0;157108;46772;29,77060366;45969;5835;36297;12,69333681;0;317314;127885;40,30235035;123882;24581;85333;19,84226926;0;142117;28901;20,33606113;28344;3973;22048;14,01707592;0;97593;30184;30,92844774;29831;4329;23287;14,51174952;0;186578;39659;21,25598945;39180;4930;30681;12,58295048;0;41809;9025;21,58626133;8917;1008;7325;11,30425031;0;https://www.bk.admin.ch/ch/d/pore/va/19821128/det311.html;https://www.bk.admin.ch/ch/f/pore/va/19821128/det311.html
312;27.02.1983;Neuregelung der Treibstoffzölle;Nouvelle réglementation des droits de douane sur les carburants;;Bundesbeschluss über die Neuregelung bei den Treibstoffzöllen;Arrêté fédéral concernant une nouvelle réglementation des droits de douane sur les carburants;.;https://swissvotes.ch/vote/312.00;1;8;8,2;8,21;6;6,1;6,14;.;.;.;1;41;1979-1983;;;;;;;.;.;1;5;1;9999;2;.;9999;2;2;.;9999;9999;9999;9999;.;1;9999;1;2;2;2;1;1;1;1;1;1;1;.;.;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24,007237;24,437714;11,602974;.;2,222598;0,63185;.;.;2,083107;1,323215;0,252344;.;.;.;.;21,289717;.;2,79609;4,070659;1,697997;0,632088;3;59,696018;12,029664;0;24,437714;3,884194;.;.;.;1;1;1;4034694;1307873;32,415668;17706;1162;1289005;679134;609871;52,686685;15,5;7,5;67,391304;713637;288000;40,35665191;283180;137646;145534;48,60724627;0;621719;184479;29,67240827;182890;97347;85543;53,22707638;1;191667;76662;39,99749566;75450;39460;35990;52,29953612;1;22256;8772;39,41409058;8608;5504;3104;63,94052045;1;62116;21116;33,99446197;21013;10350;10663;49,25522296;0;17081;5823;34,09050992;5771;2709;3062;46,94160457;0;20060;7767;38,71884347;7695;3948;3747;51,30604288;1;22871;7769;33,96878143;7714;4047;3667;52,46305419;1;47065;20956;44,52565601;20658;10966;9692;53,08355117;1;120964;31699;26,20531728;31233;16943;14290;54,24711043;1;142936;55376;38,74181452;54806;27950;26856;50,99806591;1;138057;41802;30,27879789;41464;21727;19737;52,399672;1;141682;48136;33,97467568;47718;24652;23066;51,66184668;1;44239;31146;70,40394222;28948;12773;16175;44,12394639;0;31176;12374;39,69078779;12254;5280;6974;43,08797127;0;8601;3086;35,87954889;3064;1372;1692;44,77806789;0;241790;80596;33,33305761;79947;39445;40502;49,33893705;0;106455;33313;31,29303462;32775;21663;11112;66,09610984;1;283702;94885;33,44530529;93821;41613;52208;44,35360953;0;111640;48238;43,20852741;47281;25009;22272;52,89439733;1;157332;41352;26,28327359;40447;28755;11692;71,09303533;1;318510;64343;20,20124957;63464;41446;22018;65,30631539;1;142914;33272;23,28113411;32847;21973;10874;66,89499802;1;97324;20398;20,95885907;20109;12991;7118;64,60291412;1;186825;35991;19,26455239;35490;17706;17784;49,89010989;0;42075;10522;25,0077243;10358;5859;4499;56,56497393;1;https://www.bk.admin.ch/ch/d/pore/va/19830227/det312.html;https://www.bk.admin.ch/ch/f/pore/va/19830227/det312.html
