id;date;titre_court_de;titre_court_fr;titre_court_en;titre_complet_de;titre_complet_fr;mot_cle;swissvoteslink;forme;d1e1;d1e2;d1e3;d2e1;d2e2;d2e3;d3e1;d3e2;d3e3;cf-pos;legislature;annee_legislatur;info_br-de;info_br-fr;info_br-en;info_amt-de;info_amt-fr;info_amt-en;easyvideo_de;easyvideo_fr;p-fdp;p-sps;p-svp;p-mitte;p-evp;p-gps;p-glp;p-pda;p-sd;p-edu;p-fps;p-lega;p-kvp;p-mcg;p-ucsp;p-cvp;p-bdp;p-lps;p-ldu;p-poch;p-rep;p-eco;p-sgv;p-sbv;p-sgb;p-travs;p-sav;p-vsa;p-vpod;p-voev;p-tcs;p-vcs;p-acs;p-sbk;p-ssv;p-gem;p-kdk;p-kkjpd;p-gdk;p-ldk;p-vdk;p-sodk;p-endk;p-fdk;p-edk;p-bpuk;w-fdp;w-sp;w-svp;w-mitte;w-evp;w-gps;w-glp;w-csp;w-pda;w-sd;w-edu;w-fps;w-lega;w-kvp;w-mcg;w-cvp;w-bdp;w-lps;w-ldu;w-poch;w-rep;w-ubrige;ja-lager;nein-lager;keinepar-summe;freigabe-summe;unbekannt-summe;neutral-summe;poster_ja_mfg;poster_nein_mfg;volk;stand;annahme;berecht;stimmen;bet;leer;volkja;volknein;volkja-proz;kt-ja;kt-nein;ktjaproz;zh-berecht;zh-stimmen;zh-bet;zh-gultig;zh-ja;zh-nein;zh-japroz;zh-annahme;be-berecht;be-stimmen;be-bet;be-gultig;be-ja;be-nein;be-japroz;be-annahme;lu-berecht;lu-stimmen;lu-bet;lu-gultig;lu-ja;lu-nein;lu-japroz;lu-annahme;ur-berecht;ur-stimmen;ur-bet;ur-gultig;ur-ja;ur-nein;ur-japroz;ur-annahme;sz-berecht;sz-stimmen;sz-bet;sz-gultig;sz-ja;sz-nein;sz-japroz;sz-annahme;ow-berecht;ow-stimmen;ow-bet;ow-gultig;ow-ja;ow-nein;ow-japroz;ow-annahme;nw-berecht;nw-stimmen;nw-bet;nw-gultig;nw-ja;nw-nein;nw-japroz;nw-annahme;gl-berecht;gl-stimmen;gl-bet;gl-gultig;gl-ja;gl-nein;gl-japroz;gl-annahme;zg-berecht;zg-stimmen;zg-bet;zg-gultig;zg-ja;zg-nein;zg-japroz;zg-annahme;fr-berecht;fr-stimmen;fr-bet;fr-gultig;fr-ja;fr-nein;fr-japroz;fr-annahme;so-berecht;so-stimmen;so-bet;so-gultig;so-ja;so-nein;so-japroz;so-annahme;bs-berecht;bs-stimmen;bs-bet;bs-gultig;bs-ja;bs-nein;bs-japroz;bs-annahme;bl-berecht;bl-stimmen;bl-bet;bl-gultig;bl-ja;bl-nein;bl-japroz;bl-annahme;sh-berecht;sh-stimmen;sh-bet;sh-gultig;sh-ja;sh-nein;sh-japroz;sh-annahme;ar-berecht;ar-stimmen;ar-bet;ar-gultig;ar-ja;ar-nein;ar-japroz;ar-annahme;ai-berecht;ai-stimmen;ai-bet;ai-gultig;ai-ja;ai-nein;ai-japroz;ai-annahme;sg-berecht;sg-stimmen;sg-bet;sg-gultig;sg-ja;sg-nein;sg-japroz;sg-annahme;gr-berecht;gr-stimmen;gr-bet;gr-gultig;gr-ja;gr-nein;gr-japroz;gr-annahme;ag-berecht;ag-stimmen;ag-bet;ag-gultig;ag-ja;ag-nein;ag-japroz;ag-annahme;tg-berecht;tg-stimmen;tg-bet;tg-gultig;tg-ja;tg-nein;tg-japroz;tg-annahme;ti-berecht;ti-stimmen;ti-bet;ti-gultig;ti-ja;ti-nein;ti-japroz;ti-annahme;vd-berecht;vd-stimmen;vd-bet;vd-gultig;vd-ja;vd-nein;vd-japroz;vd-annahme;vs-berecht;vs-stimmen;vs-bet;vs-gultig;vs-ja;vs-nein;vs-japroz;vs-annahme;ne-berecht;ne-stimmen;ne-bet;ne-gultig;ne-ja;ne-nein;ne-japroz;ne-annahme;ge-berecht;ge-stimmen;ge-bet;ge-gultig;ge-ja;ge-nein;ge-japroz;ge-annahme;ju-berecht;ju-stimmen;ju-bet;ju-gultig;ju-ja;ju-nein;ju-japroz;ju-annahme;bkresults-de;bkresults-fr
305;05.04.1981;Initiative «für eine neue Ausländerpolitik»;Initiative «pour une nouvelle politique à l'égard des étrangers»;;Volksinitiative «Mitenand-Initiative für eine neue Ausländerpolitik»;Initiative populaire «être solidaires en faveur d'une nouvelle politique à l'égard des étrangers»;.;https://swissvotes.ch/vote/305.00;3;10;10.mars;oct.31;4;04.févr;avr.24;.;.;.;2;41;1979-1983;;;;;;;.;.;2;1;2;9999;2;.;9999;1;2;.;9999;9999;9999;9999;.;2;9999;2;1;1;2;2;2;2;5;1;2;5;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24.007237;24.437714;11.602974;.;2.222598;0.63185;.;.;2.083107;1.323215;0.252344;.;.;.;.;21.289717;.;2.79609;4.070659;1.697997;0.632088;3,00;32.289477;63.873919;0,00;0,00;3.884194;.;.;.;0;0;0;3947890;1574500;39.882064;15524;252531;1304153;16.222368;0;23;0,00;701539;300691;42.861622803579;297131;46445;250686;15.631152589262;0;609128;201964;33.1562495895772;200333;27327;173006;13.6407880878338;0;185920;78829;42.3994191049914;78238;9969;68269;12.7418901301158;0;21801;10348;47.4657125819917;10156;1029;9127;10.1319417093344;0;59882;22885;38.2168264253031;22780;2522;20258;11.0711150131694;0;16395;6240;38.060384263495;6191;535;5656;8.64157648198999;0;19103;8159;42.7105690205727;8088;794;7294;9.81701285855589;0;22741;9534;41.9242777362473;9487;672;8815;7.08337725308317;0;45252;22038;48.7006099177937;21903;2693;19210;12.2951193900379;0;117231;45397;38.7243988364852;45026;10902;34124;24.2126771198863;0;139820;52778;37.7471034186812;51765;6904;44861;13.3371969477446;0;139506;50980;36.5432311155076;50653;9528;41125;18.8103369987957;0;137622;53420;38.8164682972199;52715;9481;43234;17.9853931518543;0;43399;30783;70.9302057651098;29363;4453;24910;15.1653441405851;0;30461;12072;39.6310035783461;11972;1257;10715;10.4994988306047;0;8388;3479;41.4759179780639;3444;244;3200;7.08478513356562;0;235352;84217;35.7834222781196;83641;8426;75215;10.0740067670162;0;103690;41381;39.9083807503134;40905;3596;37309;8.79110133235546;0;274638;94972;34.5807936265193;94166;11071;83095;11.7568973939639;0;107973;46618;43.1756087169941;46020;4803;41217;10.4367666232073;0;153235;73517;47.9766371912422;72397;13205;59192;18.2397060651684;0;313570;114966;36.6635838887649;113991;28201;85790;24.7396724302796;0;138660;63857;46.052935237271;63239;8193;55046;12.9556128338525;0;97381;49045;50.3640340518171;47917;14635;33282;30.5423962268089;0;184011;82822;45.0092657504171;81843;19743;62100;24.1230160184744;0;41246;13508;32.7498424089609;13320;5903;7417;44.3168168168168;0;https://www.bk.admin.ch/ch/d/pore/va/19810405/det305.html;https://www.bk.admin.ch/ch/f/pore/va/19810405/det305.html
306;14.06.1981;Artikel zur Gleichstellung von Mann und Frau;Egalité des droits entre hommes et femmes;;Bundesbeschluss über die Volksinitiative «Gleiche Rechte für Mann und Frau» (Gegenentwurf);Arrêté fédéral concernant l'initiative populaire «pour l'égalité des droits entre hommes et femmes» (contre-projet);.;https://swissvotes.ch/vote/306.00;4;10;10.mars;oct.33;1;01.juin;janv.62;.;.;.;1;41;1979-1983;;;;;;;.;.;1;1;1;9999;1;.;9999;1;2;.;9999;9999;9999;9999;.;1;9999;1;1;1;2;.;.;.;1;1;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24.007237;24.437714;11.602974;.;2.222598;0.63185;.;.;2.083107;1.323215;0.252344;.;.;.;.;21.289717;.;2.79609;4.070659;1.697997;0.632088;3,00;94.208093;1.955303;0,00;0,00;3.884194;.;https://www.emuseum.ch/objects/230386/;.;1;1;1;3958455;1343601;33.942561;17312;797702;525885;60.268195;15.mai;07.mai;67.391304;703453;270321;38.4277272255574;266619;168099;98520;63.0483949005885;1;609921;179036;29.3539655135665;177168;108695;68473;61.3513727083898;1;186853;68552;36.6876635644062;67982;34313;33669;50.4736547909741;1;21801;8508;39.0257327645521;8265;3616;4649;43.7507562008469;0;60191;20283;33.6977288963466;20075;7594;12481;37.8281444582814;0;16417;5442;33.1485655113602;5362;2818;2544;52.5550167847818;1;19246;7235;37.5922269562506;7141;3508;3633;49.1247724408346;0;22792;8072;35.4159354159354;8014;3362;4652;41.9515847267282;0;45447;20789;45.7433934033049;20554;11925;8629;58.0179040576044;1;117543;29240;24.8760028244983;28936;18674;10262;64.5355266795687;1;140444;92184;65.6375494859161;88576;51029;37547;57.6104136560694;1;139188;45153;32.4402965772911;44687;32354;12333;72.4013695258129;1;137971;44883;32.5307492154148;44530;30540;13990;68.582977767797;1;43514;30235;69.4833846578113;28591;16673;11918;58.3155538456158;1;30578;11348;37.1116488979005;11244;4743;6501;42.1824973319104;0;8398;2558;30.459633246011;2529;805;1724;31.8307631474891;0;236282;74314;31.4514012916769;73620;34073;39547;46.2822602553654;0;102925;30537;29.6691765848919;30054;16830;13224;55.9992014374127;1;276126;86934;31.483453206145;85950;44782;41168;52.1023851076207;1;108319;40932;37.7883843093086;40270;19469;20801;48.3461633970698;0;153826;43591;28.3378622599561;42915;28438;14477;66.2658744028894;1;315081;79143;25.1183029125844;78446;54073;24373;68.9302195140606;1;138769;33511;24.1487652141328;33084;15237;17847;46.0554951033732;0;97585;30840;31.6032177076395;30399;20095;10304;66.1041481627685;1;184503;68776;37.2763586499949;67536;57507;10029;85.1501421464108;1;41282;11184;27.0917106729325;11040;8450;2590;76.5398550724638;1;https://www.bk.admin.ch/ch/d/pore/va/19810614/det306.html;https://www.bk.admin.ch/ch/f/pore/va/19810614/det306.html
307;14.06.1981;Konsumentenschutz-Artikel;Article constitutionnel sur la protection des consommateurs;;Bundesbeschluss über die Volksinitiative «zur Absicherung der Rechte der Konsumenten» (Gegenentwurf);Arrêté fédéral concernant l'initiative populaire «pour la protection des droits des consommateurs» (contre-projet);.;https://swissvotes.ch/vote/307.00;4;4;04.janv;avr.15;.;.;.;.;.;.;1;41;1979-1983;;;;;;;.;.;2;1;1;9999;1;.;9999;1;1;.;9999;9999;9999;9999;.;1;9999;2;1;1;2;2;5;.;1;1;2;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24.007237;24.437714;11.602974;.;2.222598;0.63185;.;.;2.083107;1.323215;0.252344;.;.;.;.;21.289717;.;2.79609;4.070659;1.697997;0.632088;3,00;68.727981;27.435415;0,00;0,00;3.884194;.;.;.;1;1;1;3958455;1341560;33.891;29949;858012;450994;65.546835;20;3;86.956522;703453;268994;38.2390863355476;261035;172782;88253;66.1911237956596;1;609921;179036;29.3539655135665;176395;122796;53599;69.6142180900819;1;186853;68552;36.6876635644062;67452;39061;28391;57.9093281148076;1;21801;8454;38.7780377046924;8036;4898;3138;60.9507217521155;1;60191;20280;33.692744762506;19873;9114;10759;45.8612187389926;0;16417;5433;33.0937442894561;5264;2446;2818;46.4665653495441;0;19246;7223;37.5298763379403;7061;3961;3100;56.0968701317094;1;22792;8063;35.3764478764479;7970;4826;3144;60.5520702634881;1;45447;20670;45.4815499372896;20192;12502;7690;61.9156101426307;1;117543;29214;24.8538832597432;28774;19606;9168;68.1379022728852;1;140444;92184;65.6375494859161;88039;61795;26244;70.1904837628778;1;139188;45114;32.4122769204242;44341;35739;8602;80.6003473083602;1;137971;44793;32.4655181161258;44230;32457;11773;73.3823196925164;1;43514;30349;69.7453693064301;27843;16236;11607;58.3126818230794;1;30578;11305;36.971024919877;11118;5821;5297;52.3565389458536;1;8398;2549;30.3524648725887;2517;1126;1391;44.735796583234;0;236282;74189;31.3984984044489;73172;43486;29686;59.4298365494998;1;102925;30525;29.6575176099101;29768;18854;10914;63.336468691212;1;276126;86753;31.4179034209021;84901;51439;33462;60.5870366662348;1;108319;40911;37.7689971288509;39877;20977;18900;52.6042580936379;1;153826;43591;28.3378622599561;42647;32535;10112;76.2890707435458;1;315081;79122;25.1116379597627;77822;47902;29920;61.5532882732389;1;138769;33499;24.1401177496415;32692;14833;17859;45.371956441943;0;97585;30813;31.5755495209305;30263;20766;9497;68.6184449657998;1;184503;68776;37.2763586499949;66785;53206;13579;79.6675900277008;1;41282;11168;27.052952860811;10939;8848;2091;80.8849072127251;1;https://www.bk.admin.ch/ch/d/pore/va/19810614/det307.html;https://www.bk.admin.ch/ch/f/pore/va/19810614/det307.html
308;29.11.1981;Weiterführung der Finanzordnung;Prorogation du régime financier;;Bundesbeschluss über die Weiterführung der Finanzordnung und die Verbesserung des Bundeshaushaltes;Arrêté fédéral sur la prorogation du régime financier et l'amélioration des finances fédérales;.;https://swissvotes.ch/vote/308.00;1;6;06.févr;.;6;06.janv;06.déc;.;.;.;1;41;1979-1983;;;;;;;.;.;1;1;1;9999;1;.;9999;2;5;.;9999;9999;9999;9999;.;1;9999;1;2;2;2;1;5;1;1;1;1;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24.007237;24.437714;11.602974;.;2.222598;0.63185;.;.;2.083107;1.323215;0.252344;.;.;.;.;21.289717;.;2.79609;4.070659;1.697997;0.632088;3,00;86.35633;8.483851;0,00;1.323215;3.884194;.;.;.;1;1;1;3976769;1207049;30.352505;18598;818327;368508;68.95036;23;0;100,00;706319;282232;39.9581492215274;277648;205468;72180;74.0030542269348;1;613123;171847;28.0281444343142;170363;118009;52354;69.2691488175249;1;188034;72295;38.4478339023794;71064;47783;23281;67.2393898457728;1;21875;8775;40.1142857142857;8563;5513;3050;64.3816419479155;1;60662;19880;32.7717516732056;19690;11638;8052;59.1061452513966;1;16611;5105;30.7326470411173;5040;2853;2187;56.6071428571429;1;19471;6154;31.6059781213086;6083;4215;1868;69.2914680256452;1;22836;7293;31.9364161849711;7237;4817;2420;66.5607295840818;1;45782;19964;43.6066576383732;19747;13359;6388;67.6507823973262;1;118473;29891;25.2302212318419;29564;20806;8758;70.3761331348938;1;141168;49615;35.1460670973592;48523;30907;17616;63.695567050677;1;138859;31456;22.653194967557;31195;22034;9161;70.6331142811348;1;138643;36955;26.6547896395779;36471;24224;12247;66.4198952592471;1;43704;29248;66.9229361156873;26594;18213;8381;68.4853726404452;1;30766;11539;37.5056880972502;11394;7219;4175;63.3579076707039;1;8403;2532;30.1320956801142;2514;1639;875;65.1949085123309;1;237831;68016;28.5984585693202;67403;45221;22182;67.090485586695;1;103549;29187;28.1866555930043;28679;21147;7532;73.7368806443739;1;278259;70538;25.3497640687273;69692;45458;24234;65.2269987946967;1;109302;40519;37.0706848914018;39462;26574;12888;67.3407328569257;1;154697;41498;26.8253424436156;40424;29106;11318;72.0017811201267;1;313940;66018;21.0288590176467;65322;45271;20051;69.3043691252564;1;139889;29180;20.8593956637048;28804;16573;12231;57.5371476183863;1;97878;23102;23.6028525307015;22740;14602;8138;64.2128408091469;1;185266;45004;24.291559163581;43568;30344;13224;69.6474476680132;1;41429;9206;22.2211494363851;9051;5334;3717;58.9327146171694;1;https://www.bk.admin.ch/ch/d/pore/va/19811129/det308.html;https://www.bk.admin.ch/ch/f/pore/va/19811129/det308.html
309;06.06.1982;Revision des Strafgesetzes (Gewaltverbrechen);Révision du code pénal (actes de violence criminels);;Schweizerisches Strafgesetzbuch (Gewaltverbrechen);Code pénal suisse, modification du 09.10.1981 (Actes de violence criminels);.;https://swissvotes.ch/vote/309.00;2;1;01.juin;janv.65;3;03.janv;03.déc;.;.;.;1;41;1979-1983;;;;;;;.;.;1;2;1;9999;1;.;9999;2;1;1;9999;9999;9999;9999;.;1;9999;1;1;2;1;3;1;.;2;2;3;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24.007237;24.437714;11.602974;.;2.222598;0.63185;.;.;2.083107;1.323215;0.252344;.;.;.;.;21.289717;.;2.79609;4.070659;1.697997;0.632088;3,00;68.196922;28.218818;0,00;0,00;3.63185;.;.;https://www.emuseum.ch/objects/11235/ https://www.emuseum.ch/objects/174159/;1;3;1;3999674;1407028;35.178567;22595;880880;501791;63.708576;22;1;95.652174;708674;314809;44.4222590358896;308956;203221;105735;65.7766801745232;1;616186;245575;39.854037579562;242052;160362;81690;66.251053492638;1;189817;64192;33.8178350727279;63230;40285;22945;63.711845642891;1;22049;8241;37.3758447095106;8046;4965;3081;61.7076808351976;1;61145;19366;31.6722544770627;19101;12091;7010;63.3003507669755;1;16863;7666;45.4604755974619;7402;4888;2514;66.0362064306944;1;19669;6545;33.2757130509939;6421;4353;2068;67.7931786326117;1;22855;12946;56.6440603806607;12739;8500;4239;66.7242326713243;1;46330;18040;38.9380530973451;17848;11370;6478;63.7046167637831;1;119411;27303;22.8647277051528;26914;18035;8879;67.0097347105596;1;141967;57993;40.8496340698895;56671;35898;20773;63.3445677683471;1;138488;50095;36.1728091964647;49600;27661;21939;55.7681451612903;1;139872;45929;32.8364504690002;45352;24208;21144;53.3780208149585;1;43928;30198;68.7443088690585;28080;17268;10812;61.4957264957265;1;30873;11409;36.9546205422214;11254;7734;3520;68.722232095255;1;8534;2192;25.6854933208343;2178;1682;496;77.22681359045;1;239362;76460;31.94324913729;75703;53914;21789;71.2177852925247;1;104450;27947;26.7563427477262;27369;17330;10039;63.3198143885418;1;280529;83893;29.9052860845046;82744;50045;32699;60.4817267717297;1;110173;42337;38.4277454548755;41413;26607;14806;64.2479414676551;1;155992;52762;33.8235294117647;51677;31613;20064;61.1742167695493;1;316131;75094;23.7540766327883;74021;44121;29900;59.606057740371;1;141178;29948;21.2129368598507;29412;17181;12231;58.4149326805386;1;97509;30872;31.6606672204617;30376;19161;11215;63.0794047932578;1;186031;55867;30.031016335987;54906;34632;20274;63.0750737624303;1;41658;9349;22.4422679917423;9206;3755;5451;40.7886161199218;0;https://www.bk.admin.ch/ch/d/pore/va/19820606/det310.html;https://www.bk.admin.ch/ch/f/pore/va/19820606/det310.html
310;06.06.1982;Ausländergesetz;Loi sur les étrangers;;Ausländergesetz;Loi sur les étrangers (LETr);.;https://swissvotes.ch/vote/310.00;2;10;10.mars;oct.31;4;04.févr;avr.24;.;.;.;1;41;1979-1983;;;;;;;.;.;1;1;1;9999;1;.;9999;1;2;2;9999;9999;9999;9999;.;1;9999;1;1;1;2;1;1;1;1;1;1;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24.007237;24.437714;11.602974;.;2.222598;0.63185;.;.;2.083107;1.323215;0.252344;.;.;.;.;21.289717;.;2.79609;4.070659;1.697997;0.632088;3,00;94.208093;2.207647;0,00;0,00;3.63185;.;https://www.emuseum.ch/objects/5355/ https://www.emuseum.ch/objects/108580/ https://www.emuseum.ch/objects/108581/;.;0;3;0;3999674;1406966;35.177017;34425;680404;690268;49.640177;9;14;39.130435;708674;314986;44.4472352590895;305963;155003;150960;50.660700803692;1;616186;245573;39.8537130022428;239362;115445;123917;48.2302955356322;0;189817;64180;33.8115131942871;63038;28619;34419;45.3996002411244;0;22049;8227;37.3123497664293;7947;3454;4493;43.4629419906883;0;61145;19358;31.6591708234524;18993;7956;11037;41.8891170431211;0;16863;7649;45.3596631678824;7347;3187;4160;43.3782496256976;0;19669;6527;33.1841984849255;6379;3183;3196;49.8981031509641;0;22855;12946;56.6440603806607;12692;5049;7643;39.7809643870154;0;46330;18165;39.2078566803367;17829;8464;9365;47.473217791239;0;119411;27293;22.8563532672869;26628;15747;10881;59.1369986480397;1;141967;57993;40.8496340698895;56494;26622;29872;47.123588345665;0;138488;50101;36.1771417018081;49242;25072;24170;50.9158848137769;1;139872;45871;32.794983985358;45202;23201;22001;51.3273748949162;1;43928;30215;68.7830085594609;27785;13488;14297;48.5441785135865;0;30873;11395;36.9092734752049;11210;5172;6038;46.1373773416592;0;8534;2123;24.8769627372861;2096;1005;1091;47.9484732824427;0;239362;76452;31.9399069192269;75312;39454;35858;52.3874017420863;1;104450;27895;26.7065581617999;27028;13631;13397;50.432884416161;1;280529;83845;29.8881755540425;82263;37715;44548;45.8468570317154;0;110173;42244;38.3433327584798;41053;18756;22297;45.6872822936204;0;155992;52762;33.8235294117647;51436;23517;27919;45.7208958705965;0;316131;75095;23.75439295735;73279;42086;31193;57.4325523001133;1;141178;29956;21.2186034651291;29243;14652;14591;50.1042984645898;1;97509;30902;31.6914336112564;30091;18029;12062;59.9149247283241;1;186031;55867;30.031016335987;53764;26527;27237;49.3397068670486;0;41658;9346;22.4350664938307;8996;5370;3626;59.693196976434;1;https://www.bk.admin.ch/ch/d/pore/va/19820606/det309.html;https://www.bk.admin.ch/ch/f/pore/va/19820606/det309.html
311.1;28.11.1982;Preisüberwachungs-Initiative;Initiative sur la surveillance des prix;;Volksinitiative «zur Verhinderung missbräuchlicher Preise»;Initiative populaire «tendant à empêcher des abus dans la formation des prix»;.;https://swissvotes.ch/vote/311.10;3;4;04.janv;avr.14;4;04.janv;avr.15;.;.;.;2;41;1979-1983;;;;;;;.;.;2;1;2;9999;1;.;9999;1;1;2;9999;9999;9999;9999;.;5;9999;2;1;1;2;2;2;2;1;1;2;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24.007237;24.437714;11.602974;.;2.222598;0.63185;.;.;2.083107;1.323215;0.252344;.;.;.;.;21.289717;.;2.79609;4.070659;1.697997;0.632088;3,00;35.83529;39.290733;0,00;21.289717;3.63185;.;.;.;1;1;1;4022995;1324471;32.922512;12579;730938;530523;56.131268;18;5;78.26087;711634;272112;38.2376333901978;268023;156703;104769;58.4662510306951;1;620471;193810;31.2359481748543;191809;105334;80923;54.91608840044;1;191068;62103;32.5030879058764;61048;31803;27135;52.0950727296554;1;22218;8810;39.6525339814565;8544;4767;3559;55.7935393258427;1;61825;19597;31.6975333602911;19299;8878;9766;46.0023835431888;0;17069;4223;24.7407580994786;4156;1814;2227;43.6477382098171;0;19973;6262;31.3523256396135;6192;2708;3260;43.733850129199;0;22942;7326;31.9326998518002;7271;4075;2963;56.0445605831385;1;46888;18545;39.5516976625149;18392;9874;7878;53.68638538495;1;120335;29173;24.2431545269456;28794;16081;12095;55.8484406473571;1;142766;53167;37.240659540787;52315;32388;18109;61.909586160757;1;138023;40380;29.2559935662897;40042;26404;11460;65.9407621996903;1;141283;43407;30.7234416030237;42877;25015;15901;58.3413018634699;1;44130;30251;68.5497394062996;28603;15459;12297;54.0467783099675;1;31159;11570;37.1321287589461;11364;4519;6426;39.7659274903203;0;8567;2508;29.2751254814988;2479;852;1571;34.3686970552642;0;241486;74131;30.697845837854;73328;37379;32840;50.9750709142483;1;104873;34018;32.4373289597895;33250;16620;14427;49.984962406015;1;282644;84048;29.736346782525;82887;43948;35776;53.0215836017711;1;111122;46604;41.9394899299869;45398;20882;22581;45.9976210405745;0;157108;46772;29.7706036611758;45969;34017;11209;73.9998694772564;1;317314;127885;40.3023503532778;123882;69540;50649;56.1340630600087;1;142117;28901;20.3360611327287;28344;12211;15549;43.081428168219;0;97593;30184;30.9284477370303;29831;18256;11102;61.1980825315947;1;186578;39659;21.2559894521326;39180;24498;14157;62.5267993874426;1;41809;9025;21.5862613312923;8917;6913;1894;77.526073791634;1;https://www.bk.admin.ch/ch/d/pore/va/19821128/det311.html;https://www.bk.admin.ch/ch/f/pore/va/19821128/det311.html
311.2;28.11.1982;Gegenentwurf zur Preisüberwachungs-Initiative;Contre-projet à l'initiative sur la surveillance des prix;;Gegenentwurf zur Volksinitiative «zur Verhinderung missbräuchlicher Preise»;Contre-projet à l'initiative populaire «tendant à empêcher des abus dans la formation des prix»;.;https://swissvotes.ch/vote/311.20;4;4;04.janv;avr.14;4;04.janv;avr.15;.;.;.;1;41;1979-1983;;;;;;;.;.;1;2;1;9999;4;.;9999;2;4;2;9999;9999;9999;9999;.;5;9999;2;2;2;2;2;2;1;2;2;2;4;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;24.007237;24.437714;11.602974;.;2.222598;0.63185;.;.;2.083107;1.323215;0.252344;.;.;.;.;21.289717;.;2.79609;4.070659;1.697997;0.632088;3,00;35.610211;35.969999;0,00;21.289717;3.63185;.;.;.;0;0;0;4022995;1324471;32.922512;12579;281132;851006;21.589103;0;23;0,00;711634;272112;38.2376333901978;268023;55923;177022;20.8650003917574;0;620471;193810;31.2359481748543;191809;47989;121850;25.0191596848949;0;191068;62103;32.5030879058764;61048;13812;38402;22.6248198139169;0;22218;8810;39.6525339814565;8544;1643;5736;19.2298689138577;0;61825;19597;31.6975333602911;19299;3902;13005;20.2186641794912;0;17069;4223;24.7407580994786;4156;910;2849;21.8960538979788;0;19973;6262;31.3523256396135;6192;1639;3837;26.4696382428941;0;22942;7326;31.9326998518002;7271;1574;4780;21.6476413148123;0;46888;18545;39.5516976625149;18392;3815;11592;20.7427142235755;0;120335;29173;24.2431545269456;28794;6650;20064;23.0950892547058;0;142766;53167;37.240659540787;52315;11535;33286;22.0491254898213;0;138023;40380;29.2559935662897;40042;8786;22442;21.9419609410119;0;141283;43407;30.7234416030237;42877;10563;22676;24.6355855120461;0;44130;30251;68.5497394062996;28603;4236;19530;14.809635352935;0;31159;11570;37.1321287589461;11364;2453;7664;21.5857092573038;0;8567;2508;29.2751254814988;2479;702;1645;28.3178701089149;0;241486;74131;30.697845837854;73328;18911;43910;25.7896028802095;0;104873;34018;32.4373289597895;33250;9096;18175;27.3563909774436;0;282644;84048;29.736346782525;82887;19171;51880;23.1290793489932;0;111122;46604;41.9394899299869;45398;13166;25690;29.0012775893211;0;157108;46772;29.7706036611758;45969;5835;36297;12.6933368139398;0;317314;127885;40.3023503532778;123882;24581;85333;19.8422692562277;0;142117;28901;20.3360611327287;28344;3973;22048;14.0170759243579;0;97593;30184;30.9284477370303;29831;4329;23287;14.511749522309;0;186578;39659;21.2559894521326;39180;4930;30681;12.5829504849413;0;41809;9025;21.5862613312923;8917;1008;7325;11.3042503083997;0;https://www.bk.admin.ch/ch/d/pore/va/19821128/det311.html;https://www.bk.admin.ch/ch/f/pore/va/19821128/det311.html
